geneName	GSM340547	GSM340548	GSM340549	GSM340550	GSM340551	GSM340552	GSM340553	GSM340554	GSM340555	GSM340556	GSM340557	GSM340558	GSM340559	GSM340560	GSM340561	GSM340562	GSM340563	GSM340564	GSM340565	GSM340566	GSM340567	GSM340568	GSM340569	GSM340570	GSM340571	GSM340572	GSM340573	GSM340574	GSM340575	GSM340576	GSM340577	GSM340578	GSM340579	GSM340580	GSM340581	GSM340582	GSM340583	GSM340584	GSM340585	GSM340586	GSM340587	GSM340588	GSM340589	GSM340590	GSM340591	GSM340592	GSM340593	GSM340594	GSM340595	GSM340596	GSM340597	GSM340598	GSM340599	GSM340600	GSM340601	GSM340602	GSM340603	GSM340604
IFI44L	364.55685007285	5752.60621102284	2062.24496651616	1160.0730985429	580.036549271449	471.136077119936	1770.57224971851	458.252836315122	2592.26950445113	7434.39692035818	754.825839253044	754.825839253044	385.343167337233	530.055641006786	385.343167337233	1897.65235075148	1243.33556162053	613.109096764891	1897.65235075148	873.098129170387	765.362815301089	1176.26711551696	4482.22700036399	948.82617537574	1389.16283130642	661.684649286396	1226.21819352978	1897.65235075148	776.046882053324	407.314679682518	1398.8252229165	1243.33556162053	421.678600840998	461.440236856745	1782.88755363046	814.629359365037	1269.46068473752	330.842324643198	694.581415653208	661.684649286396	522.758208362083	415.873226934392	442.643062429627	2628.45623820883	792.353276693704	467.881702517453	330.842324643198	560.278375045499	879.171006912259	181.019335983756	699.41261145825	580.036549271449	935.763405034906	670.921422775482	1758.34201382452	1438.15155275571	1871.52681006981	680.287136817414
IFNA10	129.786813413124	129.786813413124	119.428222916711	125.365798091127	123.63985010238	137.187003204645	122.785807273634	121.095378780876	136.23938335403	124.499833268773	125.365798091127	128.89031040726	104.691463495396	109.896375864033	121.095378780876	109.896375864033	146.017755631158	107.634741152475	111.430472101904	125.365798091127	121.095378780876	124.499833268773	121.937663749624	128	128.89031040726	122.785807273634	124.499833268773	127.115839415941	126.23778617515	134.363735503753	127.115839415941	128	121.095378780876	121.095378780876	109.896375864033	121.095378780876	149.085899067962	115.360059214186	119.428222916711	138.141214272567	128	114.56320907878	112.205532328452	112.205532328452	110.660765607407	116.970425629363	119.428222916711	107.634741152475	117.784019279984	121.095378780876	122.785807273634	131.598569811977	122.785807273634	131.598569811977	125.365798091127	121.095378780876	111.430472101904	113.771863189321
IFNG	173.645353913302	152.218510720348	195.361178746952	194.011720513331	191.340703825272	170.071784204353	199.466132393088	229.126418157561	199.466132393088	176.069352721887	184.82293702688	203.657339841259	218.274532292597	168.897012578931	176.069352721887	218.274532292597	203.657339841259	194.011720513331	206.500290360864	232.324903761193	172.445897838808	308.686803888835	174.853152864563	192.671583668617	259.573626826247	230.720118428372	194.011720513331	242.190757561753	187.40296908104	177.294011918198	181.019335983756	202.250575837025	170.071784204353	247.279700204761	177.294011918198	238.856445833423	192.671583668617	163.143760296866	186.108482217	166.571757496567	165.421162321599	183.546271746026	181.019335983756	199.466132393088	194.011720513331	163.143760296866	191.340703825272	209.382926990792	176.069352721887	433.533599929614	224.411064656905	187.40296908104	156.497955544585	159.786310259406	176.069352721887	250.731596182253	172.445897838808	177.294011918198
IGSF6	442.643062429627	349.706305729125	617.373607777669	2592.26950445113	317.365171184381	1160.0730985429	910.174905514568	675.588050315722	666.28702998627	891.443776815232	1112.81649922668	891.443776815232	1379.56718271047	458.252836315122	455.087452757284	792.353276693704	792.353276693704	867.067199859228	704.277410887549	724.077343935025	515.56124162904	1038.29450730499	694.581415653208	2702.35220126289	1530.72563060218	648.067376112783	580.036549271449	3326.98581547514	359.537888188927	837.531707963168	809.002303348098	1734.13439971846	530.055641006786	995.998666150181	749.611876324161	2241.113500182	1243.33556162053	404.501151674049	1509.65167850609	342.509454025245	477.712891666846	337.794025157861	455.087452757284	765.362815301089	1105.12971418053	572.051014692977	398.932264786176	781.444714987806	552.564857090267	298.171798135925	689.783591355233	1067.48493910131	621.667780810264	548.748012818582	388.023441026662	2091.03283344833	1176.26711551696	680.287136817414
IL12B	153.277274191223	158.68258559219	146.017755631158	171.254727012622	150.122873501681	140.069593761375	173.645353913302	149.085899067962	177.294011918198	167.73035569387	170.071784204353	158.68258559219	202.250575837025	146.017755631158	171.254727012622	141.043854832206	177.294011918198	147.03338943962	138.141214272567	139.102062403335	144.007486040168	157.586484908149	148.056087539877	140.069593761375	145.009137317862	142.024892424684	144.007486040168	148.056087539877	148.056087539877	149.085899067962	183.546271746026	153.277274191223	135.298309191857	132.513910251696	136.23938335403	168.897012578931	167.73035569387	147.03338943962	274.374006409291	153.277274191223	145.009137317862	148.056087539877	150.122873501681	144.007486040168	142.024892424684	154.343401944417	176.069352721887	146.017755631158	170.071784204353	153.277274191223	159.786310259406	159.786310259406	176.069352721887	146.017755631158	147.03338943962	181.019335983756	158.68258559219	148.056087539877
IL12RB2	121.937663749624	117.784019279984	136.23938335403	125.365798091127	133.435617387664	117.784019279984	115.360059214186	155.416945202566	150.122873501681	135.298309191857	153.277274191223	133.435617387664	126.23778617515	131.598569811977	120.258911899394	117.784019279984	128	128	163.143760296866	132.513910251696	139.102062403335	141.043854832206	140.069593761375	138.141214272567	216.766799964807	134.363735503753	157.586484908149	165.421162321599	112.205532328452	128.89031040726	143.012753673244	128.89031040726	136.23938335403	136.23938335403	134.363735503753	157.586484908149	158.68258559219	126.23778617515	154.343401944417	136.23938335403	112.205532328452	145.009137317862	121.937663749624	170.071784204353	142.024892424684	127.115839415941	121.937663749624	142.024892424684	122.785807273634	113.771863189321	137.187003204645	124.499833268773	109.896375864033	135.298309191857	125.365798091127	188.706459813261	125.365798091127	121.095378780876
IL17A	113.771863189321	114.56320907878	103.968306733598	106.891253686831	120.258911899394	130.689552090521	112.985983525204	110.660765607407	112.985983525204	107.634741152475	120.258911899394	120.258911899394	115.360059214186	121.095378780876	108.383399982403	110.660765607407	128	128	106.891253686831	115.360059214186	121.937663749624	116.970425629363	121.095378780876	109.896375864033	116.970425629363	101.82866992063	119.428222916711	107.634741152475	109.896375864033	115.360059214186	120.258911899394	102.536944331472	115.360059214186	113.771863189321	106.152901864249	111.430472101904	119.428222916711	129.786813413124	109.896375864033	116.970425629363	116.162451880597	101.82866992063	108.383399982403	108.383399982403	115.360059214186	119.428222916711	120.258911899394	118.603271921967	111.430472101904	121.095378780876	127.115839415941	112.205532328452	113.771863189321	111.430472101904	114.56320907878	116.970425629363	113.771863189321	113.771863189321
IL18R1	187.40296908104	259.573626826247	252.4755723503	294.066778879241	155.416945202566	196.720023204866	198.088319173426	272.47876670806	374.80593816208	401.707058123136	259.573626826247	229.126418157561	213.782507373663	347.290707826604	168.897012578931	407.314679682518	354.588023836397	512	188.706459813261	306.554548382446	288.014972080335	294.066778879241	310.833890405132	481.035647597574	600.491494006722	247.279700204761	552.564857090267	501.463192364507	344.891795677617	415.873226934392	494.559400409521	418.765853981584	770.686334674466	252.4755723503	218.274532292597	442.643062429627	433.533599929614	404.501151674049	481.035647597574	572.051014692977	209.382926990792	433.533599929614	324.033688056392	445.721888407616	382.681407650544	280.139187522749	243.875327499248	328.557029776103	508.463357663762	130.689552090521	337.794025157861	333.143514993135	232.324903761193	333.143514993135	288.014972080335	410.147777325886	166.571757496567	337.794025157861
IL18RAP	196.720023204866	196.720023204866	330.842324643198	328.557029776103	172.445897838808	276.282428545133	215.269482304951	290.018274635724	442.643062429627	337.794025157861	265.027820503393	317.365171184381	272.47876670806	292.035511262316	233.940851258727	286.025507346488	344.891795677617	393.440046409731	215.269482304951	352.138705443775	213.782507373663	390.722357493903	474.41308768787	639.145241037625	404.501151674049	369.645874053759	401.707058123136	592.224350159507	294.066778879241	227.543726378642	362.038671967512	359.537888188927	537.454942015011	352.138705443775	342.509454025245	415.873226934392	448.82212931381	288.014972080335	694.581415653208	1052.78855849581	382.681407650544	296.112175079754	216.766799964807	377.412919626522	335.460711387741	265.027820503393	302.33412132596	461.440236856745	364.55685007285	207.936613467196	377.412919626522	393.440046409731	198.088319173426	380.038034081037	265.027820503393	552.564857090267	207.936613467196	326.287520593731
IL1A	1060.11128201357	188.706459813261	252.4755723503	592.224350159507	202.250575837025	634.730342368761	183.546271746026	1629.25871873007	1112.81649922668	1144.10202938595	233.940851258727	487.750654998496	2435.49617152557	2721.14854726966	3169.41310677482	177.294011918198	259.573626826247	407.314679682518	156.497955544585	3061.45126120435	1897.65235075148	1807.77573640326	820.295554651773	2336.28409009853	191.340703825272	975.501309996992	200.853529061568	186.108482217	430.538964609902	1964.57291637814	3147.52037127785	415.873226934392	328.557029776103	1045.51641672417	4389.98410254866	219.792751728065	4269.93975640524	5792.6187514802	3420.5201179786	4870.99234305115	487.750654998496	4240.44512805428	284.049784849368	215.269482304951	315.172969816299	1584.70655338741	826.001161443457	781.444714987806	770.686334674466	261.379104181041	1305.15008237492	2033.85343065505	948.82617537574	3236.00921339239	719.075776377855	237.206543843935	1067.48493910131	955.425783333691
IL1B	230.720118428372	157.586484908149	215.269482304951	374.80593816208	152.218510720348	278.204124806671	210.839300420499	1120.556750091	508.463357663762	526.394279247906	248.999666537545	359.537888188927	634.730342368761	608.874042881393	814.629359365037	227.543726378642	245.571614547268	296.112175079754	235.568038559968	1278.29048207525	820.295554651773	1541.37266934893	357.054378585704	1351.17610063144	288.014972080335	814.629359365037	621.667780810264	661.684649286396	310.833890405132	494.559400409521	380.038034081037	396.176638346852	352.138705443775	826.001161443457	1686.71440336399	413.000580721729	1200.98298801344	699.41261145825	879.171006912259	2179.83013366448	491.143229094535	1978.23760163808	229.126418157561	617.373607777669	237.206543843935	955.425783333691	455.087452757284	284.049784849368	298.171798135925	140.069593761375	657.114059552207	548.748012818582	212.305803728497	2385.3743850874	284.049784849368	282.087709664412	424.611607456994	734.185086984103
IL1RL1	118.603271921967	133.435617387664	114.56320907878	117.784019279984	113.771863189321	116.162451880597	109.896375864033	130.689552090521	116.162451880597	115.360059214186	129.786813413124	125.365798091127	123.63985010238	119.428222916711	116.970425629363	120.258911899394	112.985983525204	128	118.603271921967	114.56320907878	130.689552090521	121.937663749624	121.937663749624	121.095378780876	122.785807273634	123.63985010238	130.689552090521	113.771863189321	120.258911899394	116.970425629363	128.89031040726	126.23778617515	133.435617387664	128	114.56320907878	123.63985010238	120.258911899394	118.603271921967	103.968306733598	119.428222916711	121.095378780876	126.23778617515	117.784019279984	127.115839415941	115.360059214186	128	115.360059214186	127.115839415941	128.89031040726	121.095378780876	124.499833268773	115.360059214186	124.499833268773	105.419650210249	120.258911899394	121.095378780876	116.970425629363	115.360059214186
IL21	124.499833268773	127.115839415941	128	128.89031040726	113.771863189321	119.428222916711	126.23778617515	121.095378780876	114.56320907878	121.937663749624	121.937663749624	124.499833268773	135.298309191857	123.63985010238	132.513910251696	124.499833268773	128	125.365798091127	116.970425629363	121.095378780876	138.141214272567	121.095378780876	122.785807273634	129.786813413124	125.365798091127	114.56320907878	124.499833268773	112.205532328452	114.56320907878	132.513910251696	131.598569811977	128	121.937663749624	121.095378780876	116.970425629363	149.085899067962	122.785807273634	124.499833268773	115.360059214186	131.598569811977	128.89031040726	136.23938335403	128	128	128	116.162451880597	133.435617387664	134.363735503753	115.360059214186	129.786813413124	139.102062403335	124.499833268773	128	125.365798091127	127.115839415941	141.043854832206	125.365798091127	121.095378780876
IL26	290.018274635724	224.411064656905	250.731596182253	165.421162321599	259.573626826247	319.572620518813	312.995911089169	237.206543843935	230.720118428372	222.860944203808	224.411064656905	245.571614547268	290.018274635724	203.657339841259	286.025507346488	310.833890405132	218.274532292597	215.269482304951	218.274532292597	240.517823798787	278.204124806671	232.324903761193	250.731596182253	245.571614547268	200.853529061568	245.571614547268	221.321531214813	286.025507346488	221.321531214813	216.766799964807	237.206543843935	257.78062081452	225.971967050408	215.269482304951	237.206543843935	230.720118428372	154.343401944417	298.171798135925	192.671583668617	240.517823798787	222.860944203808	200.853529061568	252.4755723503	216.766799964807	207.936613467196	233.940851258727	254.231678831881	209.382926990792	224.411064656905	364.55685007285	229.126418157561	238.856445833423	259.573626826247	219.792751728065	221.321531214813	233.940851258727	321.795423877588	230.720118428372
IL2RA	210.839300420499	152.218510720348	148.056087539877	218.274532292597	160.897711938794	165.421162321599	156.497955544585	150.122873501681	138.141214272567	212.305803728497	176.069352721887	173.645353913302	163.143760296866	165.421162321599	132.513910251696	247.279700204761	146.017755631158	155.416945202566	148.056087539877	151.16706066298	159.786310259406	147.03338943962	150.122873501681	263.197139623953	257.78062081452	142.024892424684	195.361178746952	302.33412132596	142.024892424684	221.321531214813	243.875327499248	257.78062081452	235.568038559968	143.012753673244	165.421162321599	354.588023836397	247.279700204761	156.497955544585	184.82293702688	173.645353913302	149.085899067962	165.421162321599	151.16706066298	200.853529061568	179.768944094464	177.294011918198	147.03338943962	144.007486040168	165.421162321599	136.23938335403	149.085899067962	147.03338943962	155.416945202566	207.936613467196	150.122873501681	213.782507373663	159.786310259406	162.016844028196
