geneName	GSM340612	GSM340613	GSM340614	GSM340618	GSM340620	GSM340623	GSM340628	GSM340630	GSM340633	GSM340634	GSM340636	GSM340648	GSM340653	GSM340654	GSM340660	GSM340665	GSM340672	GSM340673	GSM340674	GSM340677	GSM340678	GSM340684	GSM340693	GSM340694	GSM340696	GSM340697	GSM340700	GSM340701	GSM340702	GSM340704	GSM340705	GSM340706	GSM340709	GSM340712	GSM340714	GSM340715	GSM340718	GSM340720	GSM340721	GSM340723	GSM340725	GSM340727	GSM340728	GSM340729	GSM340731	GSM340732	GSM340733	GSM340745	GSM340746	GSM340747	GSM340757	GSM340758	GSM340759	GSM340760	GSM340761	GSM340762	GSM340763	GSM340764	GSM340765	GSM340766	GSM340767	GSM340769
CEACAM8	134.363735503753	135.298309191857	177.294011918198	142.024892424684	145.009137317862	121.937663749624	133.435617387664	120.258911899394	124.499833268773	112.985983525204	136.23938335403	132.513910251696	128.89031040726	149.085899067962	178.527189292852	128	133.435617387664	127.115839415941	162.016844028196	125.365798091127	128	128.89031040726	121.937663749624	125.365798091127	123.63985010238	108.383399982403	141.043854832206	126.23778617515	128	121.095378780876	133.435617387664	129.786813413124	172.445897838808	128	126.23778617515	121.095378780876	128.89031040726	170.071784204353	112.205532328452	128.89031040726	131.598569811977	128.89031040726	138.141214272567	121.937663749624	141.043854832206	125.365798091127	125.365798091127	133.435617387664	123.63985010238	117.784019279984	121.095378780876	121.937663749624	139.102062403335	109.137266146298	118.603271921967	117.784019279984	130.689552090521	133.435617387664	127.115839415941	128.89031040726	127.115839415941	129.786813413124
CFP	148.056087539877	160.897711938794	151.16706066298	144.007486040168	164.278514888052	171.254727012622	147.03338943962	172.445897838808	141.043854832206	168.897012578931	153.277274191223	154.343401944417	153.277274191223	205.073888662943	436.549064585194	139.102062403335	130.689552090521	144.007486040168	171.254727012622	159.786310259406	136.23938335403	159.786310259406	137.187003204645	157.586484908149	143.012753673244	198.088319173426	160.897711938794	160.897711938794	145.009137317862	158.68258559219	248.999666537545	156.497955544585	141.043854832206	131.598569811977	190.019017040518	173.645353913302	238.856445833423	292.035511262316	139.102062403335	164.278514888052	165.421162321599	195.361178746952	177.294011918198	155.416945202566	156.497955544585	154.343401944417	242.190757561753	164.278514888052	225.971967050408	212.305803728497	140.069593761375	149.085899067962	292.035511262316	401.707058123136	274.374006409291	142.024892424684	179.768944094464	149.085899067962	137.187003204645	212.305803728497	194.011720513331	212.305803728497
CHI3L1	124.499833268773	109.896375864033	127.115839415941	117.784019279984	117.784019279984	122.785807273634	110.660765607407	122.785807273634	113.771863189321	124.499833268773	118.603271921967	116.162451880597	119.428222916711	121.937663749624	124.499833268773	114.56320907878	114.56320907878	125.365798091127	121.937663749624	113.771863189321	134.363735503753	122.785807273634	124.499833268773	114.56320907878	132.513910251696	127.115839415941	105.419650210249	107.634741152475	126.23778617515	117.784019279984	125.365798091127	111.430472101904	118.603271921967	121.937663749624	126.23778617515	130.689552090521	122.785807273634	133.435617387664	121.095378780876	121.095378780876	131.598569811977	95.6703519126361	117.784019279984	127.115839415941	120.258911899394	192.671583668617	140.069593761375	126.23778617515	120.258911899394	120.258911899394	121.937663749624	121.937663749624	163.143760296866	141.043854832206	167.73035569387	141.043854832206	121.937663749624	122.785807273634	116.162451880597	162.016844028196	145.009137317862	131.598569811977
CHI3L2	149.085899067962	112.205532328452	132.513910251696	131.598569811977	121.937663749624	123.63985010238	168.897012578931	150.122873501681	129.786813413124	124.499833268773	128	117.784019279984	122.785807273634	194.011720513331	136.23938335403	123.63985010238	121.937663749624	112.205532328452	141.043854832206	203.657339841259	156.497955544585	131.598569811977	136.23938335403	138.141214272567	347.290707826604	216.766799964807	134.363735503753	117.784019279984	154.343401944417	124.499833268773	232.324903761193	129.786813413124	145.009137317862	128	129.786813413124	232.324903761193	288.014972080335	138.141214272567	129.786813413124	179.768944094464	141.043854832206	191.340703825272	160.897711938794	133.435617387664	120.258911899394	288.014972080335	170.071784204353	128	126.23778617515	121.937663749624	132.513910251696	132.513910251696	135.298309191857	122.785807273634	367.092543492052	142.024892424684	140.069593761375	130.689552090521	129.786813413124	157.586484908149	123.63985010238	298.171798135925
CHST7	335.460711387741	170.071784204353	714.108757171408	221.321531214813	541.193236767427	359.537888188927	344.891795677617	245.571614547268	276.282428545133	413.000580721729	328.557029776103	415.873226934392	424.611607456994	324.033688056392	229.126418157561	515.56124162904	324.033688056392	504.9511447006	404.501151674049	544.95753341612	357.054378585704	278.204124806671	326.287520593731	333.143514993135	337.794025157861	689.783591355233	377.412919626522	362.038671967512	407.314679682518	515.56124162904	541.193236767427	229.126418157561	410.147777325886	367.092543492052	294.066778879241	369.645874053759	380.038034081037	278.204124806671	390.722357493903	250.731596182253	515.56124162904	349.706305729125	588.133557758482	278.204124806671	162.016844028196	497.99933307509	337.794025157861	337.794025157861	533.742469550654	174.853152864563	404.501151674049	467.881702517453	455.087452757284	302.33412132596	685.018908050489	349.706305729125	508.463357663762	385.343167337233	364.55685007285	724.077343935025	222.860944203808	613.109096764891
CLC	147.03338943962	188.706459813261	159.786310259406	166.571757496567	143.012753673244	159.786310259406	159.786310259406	158.68258559219	165.421162321599	224.411064656905	141.043854832206	163.143760296866	151.16706066298	174.853152864563	455.087452757284	153.277274191223	257.78062081452	145.009137317862	250.731596182253	152.218510720348	171.254727012622	218.274532292597	160.897711938794	159.786310259406	181.019335983756	206.500290360864	151.16706066298	163.143760296866	145.009137317862	154.343401944417	2019.8045788024	156.497955544585	2005.85276945803	150.122873501681	916.505672630244	233.940851258727	181.019335983756	3541.14449943701	154.343401944417	164.278514888052	160.897711938794	308.686803888835	274.374006409291	148.056087539877	145.009137317862	151.16706066298	181.019335983756	160.897711938794	501.463192364507	160.897711938794	128.89031040726	164.278514888052	183.546271746026	179.768944094464	166.571757496567	152.218510720348	158.68258559219	160.897711938794	152.218510720348	135.298309191857	328.557029776103	174.853152864563
CLEC10A	126.23778617515	125.365798091127	137.187003204645	129.786813413124	137.187003204645	142.024892424684	137.187003204645	130.689552090521	129.786813413124	158.68258559219	138.141214272567	134.363735503753	146.017755631158	164.278514888052	137.187003204645	130.689552090521	140.069593761375	128	194.011720513331	149.085899067962	131.598569811977	158.68258559219	127.115839415941	140.069593761375	151.16706066298	155.416945202566	142.024892424684	134.363735503753	141.043854832206	125.365798091127	150.122873501681	130.689552090521	165.421162321599	143.012753673244	142.024892424684	127.115839415941	128	146.017755631158	142.024892424684	138.141214272567	136.23938335403	154.343401944417	132.513910251696	136.23938335403	141.043854832206	145.009137317862	170.071784204353	132.513910251696	195.361178746952	125.365798091127	154.343401944417	136.23938335403	177.294011918198	132.513910251696	150.122873501681	156.497955544585	176.069352721887	158.68258559219	129.786813413124	221.321531214813	136.23938335403	184.82293702688
CLEC2D	14990.4986440728	3728.73429841921	12448.7653740714	10773.0628707993	8531.4457341128	9199.25260710001	12183.8090382271	6928.14945481565	6752.01677758782	13773.8544144346	6373.49538365207	10517.1341053444	13663.7044670347	9913.71385497185	12340.158274724	14088.3446800526	11679.590732867	12278.0669571103	11092.8164390595	9400.84370024259	8934.73919798477	11314.1561795129	11940.8735020488	10973.6873199396	11551.9779009177	2703.66218356681	6830.87023575146	10795.4528971579	10098.9030036845	11403.320925087	10746.7406988418	12084.5882158013	17272.6144026223	11725.3070967218	14192.1019086873	16183.0615390182	12746.579440656	10302.7188673398	3871.29083894842	6139.01770269003	11690.7679352459	10958.4947041195	14343.1051870409	5215.21341489961	13116.4827514084	9061.45986098467	12571.0935147976	7718.44670520757	13408.6901667639	10892.9173835415	13312.3543749296	12143.2677656492	8548.41430334193	7319.29528329352	9461.60412432696	11610.5630517694	13118.8900064341	10961.6273157719	9402.52245209282	11226.5564787243	12791.1304118852	10345.7520795187
CLEC4A	232.324903761193	121.937663749624	148.056087539877	227.543726378642	141.043854832206	179.768944094464	165.421162321599	136.23938335403	181.019335983756	195.361178746952	149.085899067962	143.012753673244	153.277274191223	212.305803728497	196.720023204866	153.277274191223	172.445897838808	163.143760296866	337.794025157861	215.269482304951	153.277274191223	196.720023204866	152.218510720348	300.245747003361	359.537888188927	240.517823798787	177.294011918198	347.290707826604	222.860944203808	300.245747003361	382.681407650544	183.546271746026	170.071784204353	155.416945202566	272.47876670806	232.324903761193	319.572620518813	1448.15468787005	153.277274191223	215.269482304951	188.706459813261	222.860944203808	501.463192364507	142.024892424684	134.363735503753	202.250575837025	232.324903761193	168.897012578931	398.932264786176	183.546271746026	138.141214272567	294.066778879241	164.278514888052	178.527189292852	215.269482304951	254.231678831881	245.571614547268	192.671583668617	248.999666537545	714.108757171408	207.936613467196	328.557029776103
CLEC7A	134.363735503753	123.63985010238	128	137.187003204645	127.115839415941	121.095378780876	119.428222916711	121.095378780876	124.499833268773	121.095378780876	126.23778617515	136.23938335403	121.937663749624	146.017755631158	117.784019279984	121.095378780876	130.689552090521	127.115839415941	131.598569811977	133.435617387664	140.069593761375	125.365798091127	127.115839415941	151.16706066298	167.73035569387	121.095378780876	137.187003204645	116.162451880597	120.258911899394	121.937663749624	151.16706066298	121.937663749624	172.445897838808	122.785807273634	131.598569811977	130.689552090521	136.23938335403	153.277274191223	125.365798091127	119.428222916711	124.499833268773	152.218510720348	141.043854832206	132.513910251696	120.258911899394	172.445897838808	138.141214272567	122.785807273634	128.89031040726	128.89031040726	128.89031040726	157.586484908149	124.499833268773	126.23778617515	128.89031040726	130.689552090521	150.122873501681	116.970425629363	123.63985010238	276.282428545133	128.89031040726	170.071784204353
CLIC2	184.82293702688	168.897012578931	247.279700204761	191.340703825272	174.853152864563	213.782507373663	200.853529061568	171.254727012622	173.645353913302	187.40296908104	215.269482304951	183.546271746026	168.897012578931	238.856445833423	284.049784849368	207.936613467196	191.340703825272	165.421162321599	404.501151674049	158.68258559219	160.897711938794	182.278425036425	195.361178746952	198.088319173426	188.706459813261	174.853152864563	304.437021440697	174.853152864563	200.853529061568	195.361178746952	224.411064656905	202.250575837025	200.853529061568	188.706459813261	225.971967050408	202.250575837025	232.324903761193	340.143568408707	203.657339841259	205.073888662943	224.411064656905	196.720023204866	196.720023204866	195.361178746952	448.82212931381	195.361178746952	227.543726378642	218.274532292597	347.290707826604	216.766799964807	245.571614547268	219.792751728065	298.171798135925	315.172969816299	237.206543843935	191.340703825272	212.305803728497	224.411064656905	187.40296908104	292.035511262316	245.571614547268	372.216964433999
CMA1	168.897012578931	183.546271746026	151.16706066298	148.056087539877	168.897012578931	149.085899067962	159.786310259406	164.278514888052	145.009137317862	164.278514888052	165.421162321599	153.277274191223	144.007486040168	156.497955544585	165.421162321599	166.571757496567	173.645353913302	166.571757496567	218.274532292597	144.007486040168	154.343401944417	156.497955544585	179.768944094464	154.343401944417	149.085899067962	167.73035569387	147.03338943962	155.416945202566	165.421162321599	163.143760296866	164.278514888052	154.343401944417	142.024892424684	162.016844028196	157.586484908149	152.218510720348	176.069352721887	128	165.421162321599	158.68258559219	164.278514888052	177.294011918198	142.024892424684	166.571757496567	157.586484908149	160.897711938794	165.421162321599	168.897012578931	165.421162321599	149.085899067962	149.085899067962	134.363735503753	134.363735503753	157.586484908149	145.009137317862	154.343401944417	132.513910251696	121.937663749624	166.571757496567	157.586484908149	141.043854832206	162.016844028196
COL8A2	1243.33556162053	1686.71440336399	455.087452757284	310.833890405132	792.353276693704	1112.81649922668	464.649807522386	910.174905514568	398.932264786176	552.564857090267	445.721888407616	410.147777325886	352.138705443775	1024	1675.06341592634	982.28645818907	1305.15008237492	464.649807522386	1488.867857736	290.018274635724	560.278375045499	548.748012818582	464.649807522386	433.533599929614	455.087452757284	522.758208362083	413.000580721729	382.681407650544	335.460711387741	415.873226934392	1269.46068473752	349.706305729125	317.365171184381	415.873226934392	2019.8045788024	424.611607456994	891.443776815232	1910.85156666738	401.707058123136	652.575041187462	584.071022524633	613.109096764891	709.176047672794	369.645874053759	885.286124859253	515.56124162904	508.463357663762	442.643062429627	1200.98298801344	393.440046409731	1089.91506683224	948.82617537574	2210.25942836107	885.286124859253	1269.46068473752	621.667780810264	639.145241037625	639.145241037625	369.645874053759	604.66824265192	1184.44870031901	613.109096764891
